inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv0059	INV	INVHsInv0059BP1HuRef	5221	3697	0	3697	3697	0.975204431548404	
HsInv0059	INV	INVHsInv0059BP2HuRef	9608	3791	0	3791	3791	1	
HsInv0059	STD	STDHsInv0059BP1HG18	2415	1565	1565	0	1565	1	
HsInv0059	STD	STDHsInv0059BP2HG18	7126	1500	1500	0	1500	0.958466453674121	
HsInv0060	INV	INVHsInv0060BP1HuRef	7318	3125	0	3125	3125	1	
HsInv0060	INV	INVHsInv0060BP2HuRef	2850	1708	0	1708	1708	0.54656	
HsInv0060	STD	STDHsInv0060BP1HG18	4291	2121	2120	1	2120	1	errorMatches
HsInv0060	STD	STDHsInv0060BP2HG18	10580	2082	2080	2	2080	0.981132075471698	errorMatches
HsInv0068	INV	INVHsInv0068BP1HuRef	9	5	0	5	5	0.00177367860943597	
HsInv0068	INV	INVHsInv0068BP2HuRef	58	32	0	32	32	0.0113515431003902	
HsInv0068	INV	INVHsInv0068BP3NA19240v2	4111	2700	0	2700	2700	0.957786449095424	
HsInv0068	INV	INVHsInv0068BP4NA19240v2	4163	2819	0	2819	2819	1	
HsInv0068	STD	STDHsInv0068BP1HG18	1740	839	839	0	839	1	
HsInv0068	STD	STDHsInv0068BP2HG18	1182	751	751	0	751	0.895113230035757	
HsInv0081	INV	INVHsInv0081BP1HuRef	5849	1597	0	1597	1597	1	
HsInv0081	INV	INVHsInv0081BP2HuRef	6187	1562	0	1562	1562	0.978083907326237	
HsInv0081	STD	STDHsInv0081BP1HG18	5580	2558	2558	0	2558	0.954477611940298	
HsInv0081	STD	STDHsInv0081BP2HG18	6049	2684	2680	4	2680	1	errorMatches
HsInv0091	INV	INVHsInv0091BP2HuRef	8420	3324	0	3324	3324	1	
HsInv0091	INV	INVHsInv0091BP3HuRef	12274	3315	0	3315	3315	0.997292418772563	
HsInv0091	STD	STDHsInv0091BP1HG38	16629	6041	6041	0	6041	0.820342205323194	
HsInv0091	STD	STDHsInv0091BP2HG38	26703	7364	7364	0	7364	1	
HsInv0092	INV	INVHsInv0092BP1NA19240	1949	763	0	763	763	0.888242142025611	
HsInv0092	INV	INVHsInv0092BP2NA19240	1362	859	0	859	859	1	
HsInv0092	STD	STDHsInv0092BP1HG18	8471	5036	5036	0	5036	1	
HsInv0092	STD	STDHsInv0092BP2HG18	6368	3725	3721	4	3721	0.738880063542494	errorMatches
HsInv0095	INV	INVHsInv0095BP1NA19129	2346	996	0	996	996	0.202274573517465	
HsInv0095	INV	INVHsInv0095BP2NA19240	8865	4924	0	4924	4924	1	
HsInv0095	STD	STDHsInv0095BP1HG18	3331	1264	1264	0	1264	0.904795991410165	
HsInv0095	STD	STDHsInv0095BP2HG18	2770	1400	1397	3	1397	1	errorMatches
HsInv0097	INV	INVHsInv0097BP1NA15510	841	19	0	19	19	0.904761904761905	
HsInv0097	INV	INVHsInv0097BP2NA15510	5796	21	0	21	21	1	
HsInv0097	STD	STDHsInv0097BP1HG18	16055	5485	5485	0	5485	0.87844330557335	
HsInv0097	STD	STDHsInv0097BP2HG18	16509	6250	6244	6	6244	1	errorMatches
HsInv0098	INV	INVHsInv0098BP1NA19240	2764	1060	0	1060	1060	1	
HsInv0098	INV	INVHsInv0098BP2NA19240	8186	816	299	517	517	0.487735849056604	errorMatches
HsInv0098	STD	STDHsInv0098BP1HG18	12478	4141	4110	31	4110	0.699098486137098	errorMatches
HsInv0098	STD	STDHsInv0098BP2HG18	17465	5881	5879	2	5879	1	errorMatches
HsInv0102	INV	INVHsInv0102BP1NA12156	4963	701	0	701	701	0.973611111111111	
HsInv0102	INV	INVHsInv0102BP2NA12156	2299	720	0	720	720	1	
HsInv0102	STD	STDHsInv0102BP1HG18	8293	4100	4100	0	4100	1	
HsInv0102	STD	STDHsInv0102BP2HG18	8635	3674	3588	86	3588	0.875121951219512	errorMatches
HsInv0105	INV	INVHsInv0105BP1NA18507	3907	2323	0	2323	2323	0.843806756265892	
HsInv0105	INV	INVHsInv0105BP2NA18507	4444	2753	0	2753	2753	1	
HsInv0105	STD	STDHsInv0105BP1HG18	3811	2242	2242	0	2242	0.976055724858511	
HsInv0105	STD	STDHsInv0105BP2HG18	3755	2297	2297	0	2297	1	
HsInv0113	INV	INVHsInv0113BP1NA06985	4333	326	0	326	326	0.984894259818731	
HsInv0113	INV	INVHsInv0113BP2NA06985	8940	331	0	331	331	1	
HsInv0113	STD	STDHsInv0113BP2HG38	10933	5277	5274	3	5274	1	errorMatches
HsInv0141	INV	INVHsInv0141BP1NA12156	12613	405	0	405	405	1	
HsInv0141	INV	INVHsInv0141BP2NA12156	12243	322	0	322	322	0.795061728395062	
HsInv0141	STD	STDHsInv0141BP1HG38	19070	5379	5379	0	5379	0.947674418604651	
HsInv0141	STD	STDHsInv0141BP2HG38	20908	5676	5676	0	5676	1	
HsInv0156	INV	INVHsInv0156BP1NA12878	1515	646	0	646	646	0.818757921419518	
HsInv0156	INV	INVHsInv0156BP2NA12878	6630	789	0	789	789	1	
HsInv0156	STD	STDHsInv0156BP1HG18	11513	4542	4541	1	4541	1	errorMatches
HsInv0156	STD	STDHsInv0156BP2HG18	7070	2907	2907	0	2907	0.640167364016736	
HsInv0163	INV	INVHsInv0163BP1NA11995	1273	757	0	757	757	1	
HsInv0163	INV	INVHsInv0163BP2NA11995	3241	555	0	555	555	0.733157199471598	
HsInv0163	STD	STDHsInv0163BP1HG18	8453	5222	5222	0	5222	1	
HsInv0163	STD	STDHsInv0163BP2HG18	7201	4023	4023	0	4023	0.770394484871697	
HsInv0164	INV	INVHsInv0164BP1HG03838	4289	135	0	135	135	0.992647058823529	
HsInv0164	INV	INVHsInv0164BP2HG03838	5195	136	0	136	136	1	
HsInv0164	STD	STDHsInv0164BP1HG38	10318	5007	5007	0	5007	0.895866881374128	
HsInv0164	STD	STDHsInv0164BP2HG38	11570	5589	5589	0	5589	1	
HsInv0174	INV	INVHsInv0174BP1CHM1	9401	4512	0	4512	4512	1	
HsInv0174	INV	INVHsInv0174BP2CHM1	4848	1795	0	1795	1795	0.397828014184397	
HsInv0174	STD	STDHsInv0174BP1HG18	6441	2278	2278	0	2278	1	
HsInv0174	STD	STDHsInv0174BP2HG18	1619	1131	1131	0	1131	0.496488147497805	
HsInv0181	INV	INVHsInv0181BP1CHM1v2	2088	1350	0	1350	1350	0.933609958506224	
HsInv0181	INV	INVHsInv0181BP2CHM1v2	4664	1446	0	1446	1446	1	
HsInv0181	STD	STDHsInv0181BP1HG38v2	5400	2485	2394	91	2394	1	errorMatches
HsInv0181	STD	STDHsInv0181BP2HG38v2	8160	1876	1857	19	1857	0.775689223057644	errorMatches
HsInv0191	INV	INVHsInv0191BP1CHM1	3566	1844	0	1844	1844	0.798614118666089	
HsInv0191	INV	INVHsInv0191BP2CHM1	3396	2309	0	2309	2309	1	
HsInv0191	STD	STDHsInv0191BP1HG38	6910	2915	2757	158	2753	0.706259620318112	errorMatches
HsInv0191	STD	STDHsInv0191BP2HG38	5879	3911	3898	13	3898	1	errorMatches
HsInv0200	INV	INVHsInv0200BP1NA12878	1685	89	0	89	89	1	
HsInv0200	STD	STDHsInv0200BP1HG38	3903	807	745	62	745	1	errorMatches
HsInv0201	INV	INVHsInv0201BP1Celera	11147	3043	0	3043	3043	1	
HsInv0201	INV	INVHsInv0201BP2Celera	9890	2722	0	2722	2722	0.894511994742031	
HsInv0201	STD	STDHsInv0201BP1HG18	7003	2478	2478	0	2478	0.907359941413402	
HsInv0201	STD	STDHsInv0201BP2HG18	7712	2731	2731	0	2731	1	
HsInv0212	INV	INVHsInv0212BP1HX1	6057	1064	0	1064	1064	0.792846497764531	
HsInv0212	INV	INVHsInv0212BP2HX1	8210	1342	0	1342	1342	1	
HsInv0212	STD	STDHsInv0212BP1HG38	11316	4824	4824	0	4824	1	
HsInv0212	STD	STDHsInv0212BP2HG38	11536	4655	4654	1	4654	0.964759535655058	errorMatches
HsInv0213	INV	INVHsInv0213BP1NA19440	3985	199	0	199	199	1	
HsInv0213	INV	INVHsInv0213BP2NA19440	543	161	0	161	161	0.809045226130653	
HsInv0213	STD	STDHsInv0213BP1HG38	14545	6866	6865	1	6865	1	errorMatches
HsInv0213	STD	STDHsInv0213BP2HG38	10951	5282	5280	2	5280	0.76911871813547	errorMatches
HsInv0260	INV	INVHsInv0260BP1NA18517	8173	801	0	801	801	1	
HsInv0260	STD	STDHsInv0260BP1HG18	16438	5400	5398	2	5398	1	errorMatches
HsInv0284	INV	INVHsInv0284BP1NA19129	665	178	0	178	178	1	
HsInv0284	INV	INVHsInv0284BP2NA19129	2825	149	0	149	149	0.837078651685393	
HsInv0284	STD	STDHsInv0284BP1HG18	8075	4838	4837	1	4837	1	errorMatches
HsInv0284	STD	STDHsInv0284BP2HG18	10495	4319	4319	0	4319	0.892908827785818	
HsInv0379	INV	INVHsInv0379BP1Inv	627	51	0	51	51	1	
HsInv0379	INV	INVHsInv0379BP2Inv	811	51	0	51	51	1	
HsInv0379	STD	STDHsInv0379BP1HG18	3534	2234	2234	0	2234	0.530011862396204	
HsInv0379	STD	STDHsInv0379BP2HG18	11398	4222	4215	7	4215	1	errorMatches
HsInv0409	INV	INVHsInv0409BP1NA12878	6163	1766	0	1766	1766	1	
HsInv0409	INV	INVHsInv0409BP2NA12878	3923	1531	0	1531	1531	0.866930917327293	
HsInv0409	STD	STDHsInv0409BP1HG18	4333	1707	1707	0	1707	0.739281074058034	
HsInv0409	STD	STDHsInv0409BP2HG18	9104	2309	2309	0	2309	1	
HsInv0442	INV	INVHsInv0442BP1AK1	9444	2740	0	2740	2740	1	
HsInv0442	INV	INVHsInv0442BP2AK1	10940	2698	0	2698	2698	0.984671532846715	
HsInv0442	STD	STDHsInv0442BP1HG38	8346	3184	3184	0	3184	1	
HsInv0442	STD	STDHsInv0442BP2HG38	8533	3030	3030	0	3030	0.951633165829146	
HsInv0553	INV	INVHsInv0553BP1NA12878	4548	115	0	115	115	1	
HsInv0553	STD	STDHsInv0553BP1HG38	12883	5564	5388	176	5388	1	errorMatches
HsInv0901	INV	INVHsInv0901BP0CHM1v2	10178	1727	0	1727	1727	0.936043360433604	
HsInv0901	INV	INVHsInv0901BP1CHM1	5953	1845	0	1845	1845	1	
HsInv0901	STD	STDHsInv0901BP0HG38v2	15915	4367	4367	0	4367	1	
HsInv0901	STD	STDHsInv0901BP2HG38	17360	4161	4161	0	4161	0.952828028394779	
HsInv0960	INV	INVHsInv0960BP1NA18552	1093	365	0	365	365	1	
HsInv0960	INV	INVHsInv0960BP2NA18552	6028	361	0	361	361	0.989041095890411	
HsInv0960	STD	STDHsInv0960BP1HG38	8359	5534	5534	0	5534	0.88757016840417	
HsInv0960	STD	STDHsInv0960BP2HG38	13503	6235	6235	0	6235	1	
HsInv0965	INV	INVHsInv0965BP1NA19129	6683	739	0	739	739	1	
HsInv0965	INV	INVHsInv0965BP2NA19129	1283	652	0	652	652	0.882273342354533	
HsInv0965	STD	STDHsInv0965BP1HG18	8797	4800	4800	0	4800	1	
HsInv0965	STD	STDHsInv0965BP2HG18	10646	4368	4368	0	4368	0.91	
HsInv0989	INV	INVHsInv0989BP1CHM1	2822	248	0	248	248	1	
HsInv0989	INV	INVHsInv0989BP2CHM1	535	60	0	60	60	0.241935483870968	
HsInv0989	STD	STDHsInv0989BP1HG38	8080	4453	4155	298	4144	0.746532156368222	errorMatches
HsInv0989	STD	STDHsInv0989BP2HG38	14383	5551	5551	0	5551	1	
HsInv0991	INV	INVHsInv0991BP1CHM1	8191	4070	0	4070	4070	1	
HsInv0991	INV	INVHsInv0991BP2CHM1	3322	2023	0	2023	2023	0.497051597051597	
HsInv0991	STD	STDHsInv0991BP1HG38	1944	1036	1036	0	1036	1	
HsInv0991	STD	STDHsInv0991BP2HG38	6687	935	935	0	935	0.902509652509653	
HsInv1053	INV	INVHsInv1053BP1HuRef	10022	2379	0	2379	2379	0.816683831101957	
HsInv1053	INV	INVHsInv1053BP2HuRef	8325	2913	0	2913	2913	1	
HsInv1053	STD	STDHsInv1053BP1HG18	6831	2646	2646	0	2646	1	
HsInv1053	STD	STDHsInv1053BP2HG18	2798	1447	1446	1	1446	0.546485260770975	errorMatches
HsInv1065	INV	INVHsInv1065BP1NA18956	4539	569	0	569	569	0.565606361829026	
HsInv1065	INV	INVHsInv1065BP2NA18956	3063	914	0	914	914	0.908548707753479	
HsInv1065	INV	INVHsInv1065BP3NA18956	2005	551	0	551	551	0.547713717693837	
HsInv1065	INV	INVHsInv1065BP4NA18956	6508	1006	0	1006	1006	1	
HsInv1065	STD	STDHsInv1065BP1HG38	11033	4675	4675	0	4675	1	
HsInv1065	STD	STDHsInv1065BP2HG38	12371	3922	3921	1	3921	0.838716577540107	errorMatches
HsInv1065	STD	STDHsInv1065BP3HG38	8924	3963	3963	0	3963	0.847700534759358	
HsInv1065	STD	STDHsInv1065BP4HG38	12300	3066	3066	0	3066	0.655828877005348	
HsInv1066	INV	INVHsInv1066BP1HG00268	2927	278	0	278	278	1	
HsInv1066	INV	INVHsInv1066BP2HG00268	550	249	0	249	249	0.89568345323741	
HsInv1066	STD	STDHsInv1066BP1HG18	11658	5976	5976	0	5976	1	
HsInv1066	STD	STDHsInv1066BP2HG18	9578	5522	5522	0	5522	0.924029451137885	
HsInv1070	INV	INVHsInv1070BP1NA11829	5794	37	2	35	35	0.35	errorMatches
HsInv1070	INV	INVHsInv1070BP2NA11829	3040	108	8	100	100	1	errorMatches
HsInv1070	STD	STDHsInv1070BP1HG18	11445	4183	4107	76	4090	1	errorMatches
HsInv1070	STD	STDHsInv1070BP2HG18	7650	3369	3288	81	3288	0.803911980440098	errorMatches
HsInv1075	INV	INVHsInv1075BP1NA19129	11708	997	0	997	997	1	
HsInv1075	INV	INVHsInv1075BP2NA19129	3783	720	11	709	709	0.711133400200602	errorMatches
HsInv1075	STD	STDHsInv1075BP1HG18	9825	4432	3870	562	3764	1	errorMatches
HsInv1075	STD	STDHsInv1075BP2HG18	6018	3617	3500	117	3500	0.929861849096706	errorMatches
HsInv1116	INV	INVHsInv1116BP1HuRef	13255	5431	0	5431	5431	1	
HsInv1116	INV	INVHsInv1116BP2HuRef	7686	4862	0	4862	4862	0.895231080832259	
HsInv1116	STD	STDHsInv1116BP1HG18	2183	823	823	0	823	0.989182692307692	
HsInv1116	STD	STDHsInv1116BP2HG18	1372	832	832	0	832	1	
HsInv1122	INV	INVHsInv1122BP1HuRef	9257	2528	0	2528	2528	1	
HsInv1122	INV	INVHsInv1122BP2HuRef	4848	2254	0	2254	2254	0.891613924050633	
HsInv1122	STD	STDHsInv1122BP1HG18	6975	2764	2764	0	2764	1	
HsInv1122	STD	STDHsInv1122BP2HG18	5314	2761	2759	2	2759	0.998191027496382	errorMatches
HsInv1127	INV	INVHsInv1127BP1NA19434	2635	167	0	167	167	1	
HsInv1127	INV	INVHsInv1127BP2NA19434	1853	92	0	92	92	0.550898203592814	
HsInv1127	STD	STDHsInv1127BP1HG38	5672	2083	2080	3	2080	1	errorMatches
HsInv1127	STD	STDHsInv1127BP2HG38	1507	808	805	3	805	0.387019230769231	errorMatches
HsInv1128	INV	INVHsInv1128BP1HG00733	3491	74	0	74	74	0.544117647058823	
HsInv1128	INV	INVHsInv1128BP2HG00733	4751	136	0	136	136	1	
HsInv1128	STD	STDHsInv1128BP1HG38	15351	5540	5540	0	5540	1	
HsInv1128	STD	STDHsInv1128BP2HG38	14396	4833	4827	6	4827	0.87129963898917	errorMatches
HsInv1129	INV	INVHsInv1129BP1HG03115	5344	211	0	211	211	1	
HsInv1129	INV	INVHsInv1129BP2HG03115	1169	201	0	201	201	0.95260663507109	
HsInv1129	STD	STDHsInv1129BP1HG38	9950	3067	3067	0	3067	1	
HsInv1129	STD	STDHsInv1129BP2HG38	5513	2798	2798	0	2798	0.912292142158461	
HsInv1143	INV	INVHsInv1143BP1NA19240	1936	343	0	343	343	0.881748071979435	
HsInv1143	INV	INVHsInv1143BP2NA19240	9670	389	0	389	389	1	
HsInv1143	STD	STDHsInv1143BP1HG38	10257	6165	6153	12	6153	1	errorMatches
HsInv1143	STD	STDHsInv1143BP2HG38	15151	5172	5150	22	5150	0.836990086136844	errorMatches
HsInv1222	INV	INVHsInv1222BP1NA19129	871	430	0	430	430	0.979498861047836	
HsInv1222	INV	INVHsInv1222BP2NA19129	8758	439	0	439	439	1	
HsInv1222	STD	STDHsInv1222BP1HG38	13392	4872	4872	0	4872	1	
HsInv1222	STD	STDHsInv1222BP2HG38	14029	4539	4539	0	4539	0.931650246305419	
HsInv1256	INV	INVHsInv1256BP1NA12878	5704	370	0	370	370	0.783898305084746	
HsInv1256	INV	INVHsInv1256BP2NA12878	4920	472	0	472	472	1	
HsInv1256	STD	STDHsInv1256BP1HG38	13755	5302	5289	13	5289	0.934122218297421	errorMatches
HsInv1256	STD	STDHsInv1256BP2HG38	13808	5665	5662	3	5662	1	errorMatches
HsInv1258	INV	INVHsInv1258BP1NA19240	5641	515	0	515	515	0.938069216757741	
HsInv1258	INV	INVHsInv1258BP2NA19240	6071	549	0	549	549	1	
HsInv1258	STD	STDHsInv1258BP1HG38	12285	5087	5087	0	5087	0.845719035743973	
HsInv1258	STD	STDHsInv1258BP2HG38	15164	6018	6015	3	6015	1	errorMatches
HsInv1263	INV	INVHsInv1263BP1HG02059	6632	207	0	207	207	0.473684210526316	
HsInv1263	INV	INVHsInv1263BP2HG02059	5563	437	0	437	437	1	
HsInv1263	STD	STDHsInv1263BP1HG38	14153	4526	4526	0	4526	1	
HsInv1263	STD	STDHsInv1263BP2HG38	10160	3819	3819	0	3819	0.843791427308882	
HsInv1264	INV	INVHsInv1264BP1CMT001	477	297	0	297	297	1	
HsInv1264	INV	INVHsInv1264BP2CMT001	15460	5962	5960	2	2	0.00673400673400673	errorMatches
HsInv1264	STD	STDHsInv1264BP2HG38	14857	6040	6040	0	6040	1	
HsInv1306	INV	INVHsInv1306BP1HG02818	770	238	0	238	238	0.770226537216828	
HsInv1306	INV	INVHsInv1306BP2HG02818	523	309	0	309	309	1	
HsInv1306	STD	STDHsInv1306BP1HG38	13120	9686	9686	0	9686	0.790822991508818	
HsInv1306	STD	STDHsInv1306BP2HG38	21364	12249	12248	1	12248	1	errorMatches
HsInv1314	INV	INVHsInv1314BP1NA19434	2417	56	0	56	56	1	
HsInv1314	INV	INVHsInv1314BP2NA19434	6976	255	205	50	50	0.892857142857143	errorMatches
HsInv1314	STD	STDHsInv1314BP1HG38	13343	6476	6476	0	6476	1	
HsInv1314	STD	STDHsInv1314BP2HG38	13264	5084	5084	0	5084	0.785052501544163	
HsInv1321	INV	INVHsInv1321BP1AK1	2234	1385	1	1384	1384	1	errorMatches
HsInv1321	INV	INVHsInv1321BP2AK1	10020	1648	1631	17	17	0.0122832369942197	errorMatches
HsInv1321	STD	STDHsInv1321BP1HG38	5426	3355	3298	57	3298	1	errorMatches
HsInv1321	STD	STDHsInv1321BP2HG38	8704	3172	3170	2	3170	0.961188599151001	errorMatches
HsInv1348	INV	INVHsInv1348BP1NA12878	7030	790	0	790	790	1	
HsInv1348	INV	INVHsInv1348BP2NA12878	1931	726	0	726	726	0.918987341772152	
HsInv1348	STD	STDHsInv1348BP1HG38	12942	4939	4939	0	4939	0.961268976255352	
HsInv1348	STD	STDHsInv1348BP2HG38	9034	5143	5138	5	5138	1	errorMatches
HsInv1358	INV	INVHsInv1358BP1NA19129	5556	537	0	537	537	0.814871016691957	
HsInv1358	INV	INVHsInv1358BP2NA19129	1590	659	0	659	659	1	
HsInv1358	STD	STDHsInv1358BP1HG38	10946	3794	3794	0	3794	0.939108910891089	
HsInv1358	STD	STDHsInv1358BP2HG38	11679	4040	4040	0	4040	1	
HsInv1360	INV	INVHsInv1360BP1HG02818	4478	119	0	119	119	1	
HsInv1360	INV	INVHsInv1360BP2HG02818	5917	112	0	112	112	0.941176470588235	
HsInv1360	STD	STDHsInv1360BP1HG38	13810	5629	5628	1	5628	1	errorMatches
HsInv1360	STD	STDHsInv1360BP2HG38	15992	4401	4401	0	4401	0.781982942430704	
HsInv1402	INV	INVHsInv1402BP1NA12156	6898	589	0	589	589	1	
HsInv1402	INV	INVHsInv1402BP2NA12156	2670	446	0	446	446	0.757215619694397	
HsInv1402	STD	STDHsInv1402BP1HG38	11699	4832	4832	0	4832	1	
HsInv1402	STD	STDHsInv1402BP2HG38	10141	4556	4353	203	4353	0.900869205298013	errorMatches
HsInv1421	INV	INVHsInv1421BP1NA12004	5134	31	0	31	31	1	
HsInv1421	INV	INVHsInv1421BP2NA12004	2096	31	0	31	31	1	
HsInv1421	STD	STDHsInv1421BP1HG38	18007	6698	6698	0	6698	0.982831988261189	
HsInv1421	STD	STDHsInv1421BP2HG38	12008	6815	6815	0	6815	1	
HsInv1427	INV	INVHsInv1427BP1HG02059	6929	382	0	382	382	0.907363420427553	
HsInv1427	INV	INVHsInv1427BP2HG02059	2206	421	0	421	421	1	
HsInv1427	STD	STDHsInv1427BP1HG38	14246	5655	5625	30	5625	1	errorMatches
HsInv1427	STD	STDHsInv1427BP2HG38	9604	5266	5261	5	5261	0.935288888888889	errorMatches
HsInv1474	INV	INVHsInv1474BP1HG02623	6125	524	0	524	524	1	
HsInv1474	INV	INVHsInv1474BP2HG02623	4494	416	0	416	416	0.793893129770992	
HsInv1474	STD	STDHsInv1474BP1HG38	8085	2749	2639	110	2639	1	errorMatches
HsInv1474	STD	STDHsInv1474BP2HG38	5858	2131	2089	42	2089	0.791587722622205	errorMatches
HsInv1569	INV	INVHsInv1569BP1CHM1	4687	140	0	140	140	1	
HsInv1569	INV	INVHsInv1569BP2CHM1	4755	99	0	99	99	0.707142857142857	
HsInv1569	STD	STDHsInv1569BP1HG38	14522	6008	6008	0	6008	1	
HsInv1569	STD	STDHsInv1569BP2HG38	13212	5864	5859	5	5859	0.975199733688415	errorMatches
HsInv1590	INV	INVHsInv1590BP1NA19240	24118	342	0	342	342	0.890625	
HsInv1590	INV	INVHsInv1590BP2NA19240	5218	384	0	384	384	1	
HsInv1590	STD	STDHsInv1590BP1HG38	13838	5360	5359	1	5359	0.983663729809104	errorMatches
HsInv1590	STD	STDHsInv1590BP2HG38	13365	5448	5448	0	5448	1	
HsInv1785	INV	INVHsInv1785BP1CHM1	454	306	0	306	306	1	
HsInv1785	INV	INVHsInv1785BP2CHM1	1193	280	0	280	280	0.915032679738562	
HsInv1785	STD	STDHsInv1785BP1HG38	13301	6164	5895	269	5895	1	errorMatches
HsInv1785	STD	STDHsInv1785BP2HG38	7918	4500	3979	521	3977	0.674639525021204	errorMatches
HsInv1790	INV	INVHsInv1790BP1HG03115	3429	60	0	60	60	1	
HsInv1790	INV	INVHsInv1790BP2HG03115	2127	40	0	40	40	0.666666666666667	
HsInv1790	STD	STDHsInv1790BP1HG38	13898	6916	6916	0	6916	1	
HsInv1790	STD	STDHsInv1790BP2HG38	11263	4864	4828	36	4828	0.698091382301909	errorMatches
HsInv1798	INV	INVHsInv1798BP1NA24149	2490	290	15	275	275	0.690954773869347	errorMatches
HsInv1798	INV	INVHsInv1798BP2NA24149	4974	490	92	398	398	1	errorMatches
HsInv1798	STD	STDHsInv1798BP0HG38	4772	2838	2818	20	2818	1	errorMatches
HsInv1819	INV	INVHsInv1819BP1HX1	174	64	0	64	64	0.914285714285714	
HsInv1819	INV	INVHsInv1819BP2HX1	2967	70	0	70	70	1	
HsInv1819	STD	STDHsInv1819BP1HG38	11133	5329	5329	0	5329	1	
HsInv1819	STD	STDHsInv1819BP2HG38	10507	4121	4121	0	4121	0.773315819103021	
HsInv1820	INV	INVHsInv1820BP1HG03115	3953	160	0	160	160	0.642570281124498	
HsInv1820	INV	INVHsInv1820BP2HG03115	7645	249	0	249	249	1	
HsInv1820	STD	STDHsInv1820BP1HG38	11743	4514	4280	234	4280	1	errorMatches
HsInv1820	STD	STDHsInv1820BP2HG38	13121	4014	2766	1248	2756	0.64392523364486	errorMatches
HsInv1838	INV	INVHsInv1838BP1YH	4510	223	216	7	7	0.0232558139534884	errorMatches
HsInv1838	INV	INVHsInv1838BP2YH	3021	301	0	301	301	1	
HsInv1838	STD	STDHsInv1838BP1HG38	12868	5266	5266	0	5266	1	
HsInv1838	STD	STDHsInv1838BP2HG38	5552	1216	1197	19	1197	0.227307254082795	errorMatches
HsInv1848	INV	INVHsInv1848BP1NA19129	1491	206	0	206	206	1	
HsInv1848	INV	INVHsInv1848BP2NA19129	5193	395	239	156	156	0.757281553398058	errorMatches
HsInv1848	STD	STDHsInv1848BP1HG38	5863	3704	3680	24	3680	0.629490249743414	errorMatches
HsInv1848	STD	STDHsInv1848BP2HG38	13609	6066	5848	218	5846	1	errorMatches
HsInv1867	INV	INVHsInv1867BP1NA12878	5031	1126	0	1126	1126	0.688264058679707	
HsInv1867	INV	INVHsInv1867BP2NA12878	3586	1636	0	1636	1636	1	
HsInv1867	STD	STDHsInv1867BP1HG38	10541	4103	2618	1485	2601	0.636096845194424	errorMatches
HsInv1867	STD	STDHsInv1867BP2HG38	9599	4227	4090	137	4089	1	errorMatches
