samples.txt,inversions_completeList.txt,10000
ALTAI,HsOth1751,10000
ALTAI,HsOth1794,10000
ALTAI,HsOth1855,10000
ALTAI,HsOth1857,10000
ALTAI,HsOth1863,10000
ALTAI,HsOth1865,10000
ALTAI,#STDHsInv0901,10000
CHAGYRSKAYA8,HsInv0004,10000
CHAGYRSKAYA8,HsInv0006,10000
CHAGYRSKAYA8,HsInv0015,10000
CHAGYRSKAYA8,HsInv0016,10000
CHAGYRSKAYA8,HsInv0041,10000
CHAGYRSKAYA8,HsInv0044,10000
CHAGYRSKAYA8,HsInv0058,10000
CHAGYRSKAYA8,HsInv0059,10000
CHAGYRSKAYA8,HsInv0060,10000
CHAGYRSKAYA8,HsInv0068,10000
CHAGYRSKAYA8,HsInv0081,10000
CHAGYRSKAYA8,HsInv0091,10000
CHAGYRSKAYA8,HsInv0092,10000
CHAGYRSKAYA8,HsInv0095,10000
CHAGYRSKAYA8,HsInv0097,10000
CHAGYRSKAYA8,HsInv0098,10000
CHAGYRSKAYA8,HsInv0102,10000
CHAGYRSKAYA8,HsInv0105,10000
CHAGYRSKAYA8,HsInv0113,10000
CHAGYRSKAYA8,HsInv0141,10000
CHAGYRSKAYA8,HsInv0156,10000
CHAGYRSKAYA8,HsInv0163,10000
CHAGYRSKAYA8,HsInv0164,10000
CHAGYRSKAYA8,HsInv0174,10000
CHAGYRSKAYA8,HsInv0181,10000
CHAGYRSKAYA8,HsInv0191,10000
CHAGYRSKAYA8,HsInv0200,10000
CHAGYRSKAYA8,HsInv0201,10000
CHAGYRSKAYA8,HsInv0212,10000
CHAGYRSKAYA8,HsInv0213,10000
CHAGYRSKAYA8,HsInv0260,10000
CHAGYRSKAYA8,HsInv0284,10000
CHAGYRSKAYA8,HsInv0379,10000
CHAGYRSKAYA8,HsInv0409,10000
CHAGYRSKAYA8,HsInv0442,10000
CHAGYRSKAYA8,HsInv0553,10000
CHAGYRSKAYA8,HsInv0901,10000
CHAGYRSKAYA8,HsInv0960,10000
CHAGYRSKAYA8,HsInv0965,10000
CHAGYRSKAYA8,HsInv0989,10000
CHAGYRSKAYA8,HsInv0991,10000
CHAGYRSKAYA8,HsInv1053,10000
CHAGYRSKAYA8,HsInv1065,10000
CHAGYRSKAYA8,HsInv1066,10000
CHAGYRSKAYA8,HsInv1070,10000
CHAGYRSKAYA8,HsInv1075,10000
CHAGYRSKAYA8,HsInv1116,10000
CHAGYRSKAYA8,HsInv1122,10000
CHAGYRSKAYA8,HsInv1127,10000
CHAGYRSKAYA8,HsInv1128,10000
CHAGYRSKAYA8,HsInv1129,10000
CHAGYRSKAYA8,HsInv1143,10000
CHAGYRSKAYA8,HsInv1222,10000
CHAGYRSKAYA8,HsInv1256,10000
CHAGYRSKAYA8,HsInv1258,10000
CHAGYRSKAYA8,HsInv1263,10000
CHAGYRSKAYA8,HsInv1264,10000
CHAGYRSKAYA8,HsInv1306,10000
CHAGYRSKAYA8,HsInv1314,10000
CHAGYRSKAYA8,HsInv1321,10000
CHAGYRSKAYA8,HsInv1348,10000
CHAGYRSKAYA8,HsInv1358,10000
CHAGYRSKAYA8,HsInv1360,10000
CHAGYRSKAYA8,HsInv1402,10000
CHAGYRSKAYA8,HsInv1421,10000
CHAGYRSKAYA8,HsInv1427,10000
CHAGYRSKAYA8,HsInv1474,10000
CHAGYRSKAYA8,HsInv1569,10000
CHAGYRSKAYA8,HsInv1590,10000
CHAGYRSKAYA8,HsInv1785,10000
CHAGYRSKAYA8,HsInv1790,10000
CHAGYRSKAYA8,HsInv1798,10000
CHAGYRSKAYA8,HsInv1819,10000
CHAGYRSKAYA8,HsInv1820,10000
CHAGYRSKAYA8,HsInv1838,10000
CHAGYRSKAYA8,HsInv1848,10000
CHAGYRSKAYA8,HsInv1867,10000
CHAGYRSKAYA8,HsInv1868,10000
CHAGYRSKAYA8,HsInv1874,10000
CHAGYRSKAYA8,HsInv1875,10000
CHAGYRSKAYA8,HsOtb1874,10000
CHAGYRSKAYA8,HsOth0154,10000
CHAGYRSKAYA8,HsOth0170,10000
CHAGYRSKAYA8,HsOth0171,10000
CHAGYRSKAYA8,HsOth0178,10000
CHAGYRSKAYA8,HsOth0182,10000
CHAGYRSKAYA8,HsOth0186,10000
CHAGYRSKAYA8,HsOth0190,10000
CHAGYRSKAYA8,HsOth0211,10000
CHAGYRSKAYA8,HsOth0224,10000
CHAGYRSKAYA8,HsOth0310,10000
CHAGYRSKAYA8,HsOth0335,10000
CHAGYRSKAYA8,HsOth0463,10000
CHAGYRSKAYA8,HsOth0574,10000
CHAGYRSKAYA8,HsOth0589,10000
CHAGYRSKAYA8,HsOth0612,10000
CHAGYRSKAYA8,HsOth0968,10000
CHAGYRSKAYA8,HsOth0987,10000
CHAGYRSKAYA8,HsOth0997,10000
CHAGYRSKAYA8,HsOth1004,10000
CHAGYRSKAYA8,HsOth1013,10000
CHAGYRSKAYA8,HsOth1112,10000
CHAGYRSKAYA8,HsOth1122,10000
CHAGYRSKAYA8,HsOth1130,10000
CHAGYRSKAYA8,HsOth1141,10000
CHAGYRSKAYA8,HsOth1146,10000
CHAGYRSKAYA8,HsOth1153,10000
CHAGYRSKAYA8,HsOth1216,10000
CHAGYRSKAYA8,HsOth1225,10000
CHAGYRSKAYA8,HsOth1240,10000
CHAGYRSKAYA8,HsOth1269,10000
CHAGYRSKAYA8,HsOth1275,10000
CHAGYRSKAYA8,HsOth1306,10000
CHAGYRSKAYA8,HsOth1313,10000
CHAGYRSKAYA8,HsOth1329,10000
CHAGYRSKAYA8,HsOth1376,10000
CHAGYRSKAYA8,HsOth1408,10000
CHAGYRSKAYA8,HsOth1411,10000
CHAGYRSKAYA8,HsOth1414,10000
CHAGYRSKAYA8,HsOth1422,10000
CHAGYRSKAYA8,HsOth1425,10000
CHAGYRSKAYA8,HsOth1428,10000
CHAGYRSKAYA8,HsOth1432,10000
CHAGYRSKAYA8,HsOth1454,10000
CHAGYRSKAYA8,HsOth1468,10000
CHAGYRSKAYA8,HsOth1471,10000
CHAGYRSKAYA8,HsOth1484,10000
CHAGYRSKAYA8,HsOth1497,10000
CHAGYRSKAYA8,HsOth1511,10000
CHAGYRSKAYA8,HsOth1579,10000
CHAGYRSKAYA8,HsOth1614,10000
CHAGYRSKAYA8,HsOth1637,10000
CHAGYRSKAYA8,HsOth1667,10000
CHAGYRSKAYA8,HsOth1681,10000
CHAGYRSKAYA8,HsOth1700,10000
CHAGYRSKAYA8,HsOth1751,10000
CHAGYRSKAYA8,HsOth1794,10000
CHAGYRSKAYA8,HsOth1855,10000
CHAGYRSKAYA8,HsOth1857,10000
CHAGYRSKAYA8,HsOth1863,10000
CHAGYRSKAYA8,HsOth1865,10000
CHAGYRSKAYA8,#STDHsInv0901,10000
VINDIJA33.19,HsInv0004,10000
VINDIJA33.19,HsInv0006,10000
VINDIJA33.19,HsInv0015,10000
VINDIJA33.19,HsInv0016,10000
VINDIJA33.19,HsInv0041,10000
VINDIJA33.19,HsInv0044,10000
VINDIJA33.19,HsInv0058,10000
VINDIJA33.19,HsInv0059,10000
VINDIJA33.19,HsInv0060,10000
VINDIJA33.19,HsInv0068,10000
VINDIJA33.19,HsInv0081,10000
VINDIJA33.19,HsInv0091,10000
VINDIJA33.19,HsInv0092,10000
VINDIJA33.19,HsInv0095,10000
VINDIJA33.19,HsInv0097,10000
VINDIJA33.19,HsInv0098,10000
VINDIJA33.19,HsInv0102,10000
VINDIJA33.19,HsInv0105,10000
VINDIJA33.19,HsInv0113,10000
VINDIJA33.19,HsInv0141,10000
VINDIJA33.19,HsInv0156,10000
VINDIJA33.19,HsInv0163,10000
VINDIJA33.19,HsInv0164,10000
VINDIJA33.19,HsInv0174,10000
VINDIJA33.19,HsInv0181,10000
VINDIJA33.19,HsInv0191,10000
VINDIJA33.19,HsInv0200,10000
VINDIJA33.19,HsInv0201,10000
VINDIJA33.19,HsInv0212,10000
VINDIJA33.19,HsInv0213,10000
VINDIJA33.19,HsInv0260,10000
VINDIJA33.19,HsInv0284,10000
VINDIJA33.19,HsInv0379,10000
VINDIJA33.19,HsInv0409,10000
VINDIJA33.19,HsInv0442,10000
VINDIJA33.19,HsInv0553,10000
VINDIJA33.19,HsInv0901,10000
VINDIJA33.19,HsInv0960,10000
VINDIJA33.19,HsInv0965,10000
VINDIJA33.19,HsInv0989,10000
VINDIJA33.19,HsInv0991,10000
VINDIJA33.19,HsInv1053,10000
VINDIJA33.19,HsInv1065,10000
VINDIJA33.19,HsInv1066,10000
VINDIJA33.19,HsInv1070,10000
VINDIJA33.19,HsInv1075,10000
VINDIJA33.19,HsInv1116,10000
VINDIJA33.19,HsInv1122,10000
VINDIJA33.19,HsInv1127,10000
VINDIJA33.19,HsInv1128,10000
VINDIJA33.19,HsInv1129,10000
VINDIJA33.19,HsInv1143,10000
VINDIJA33.19,HsInv1222,10000
VINDIJA33.19,HsInv1256,10000
VINDIJA33.19,HsInv1258,10000
VINDIJA33.19,HsInv1263,10000
VINDIJA33.19,HsInv1264,10000
VINDIJA33.19,HsInv1306,10000
VINDIJA33.19,HsInv1314,10000
VINDIJA33.19,HsInv1321,10000
VINDIJA33.19,HsInv1348,10000
VINDIJA33.19,HsInv1358,10000
VINDIJA33.19,HsInv1360,10000
VINDIJA33.19,HsInv1402,10000
VINDIJA33.19,HsInv1421,10000
VINDIJA33.19,HsInv1427,10000
VINDIJA33.19,HsInv1474,10000
VINDIJA33.19,HsInv1569,10000
VINDIJA33.19,HsInv1590,10000
VINDIJA33.19,HsInv1785,10000
VINDIJA33.19,HsInv1790,10000
VINDIJA33.19,HsInv1798,10000
VINDIJA33.19,HsInv1819,10000
VINDIJA33.19,HsInv1820,10000
VINDIJA33.19,HsInv1838,10000
VINDIJA33.19,HsInv1848,10000
VINDIJA33.19,HsInv1867,10000
VINDIJA33.19,HsInv1868,10000
VINDIJA33.19,HsInv1874,10000
VINDIJA33.19,HsInv1875,10000
VINDIJA33.19,HsOtb1874,10000
VINDIJA33.19,HsOth0154,10000
VINDIJA33.19,HsOth0170,10000
VINDIJA33.19,HsOth0171,10000
VINDIJA33.19,HsOth0178,10000
VINDIJA33.19,HsOth0182,10000
VINDIJA33.19,HsOth0186,10000
VINDIJA33.19,HsOth0190,10000
VINDIJA33.19,HsOth0211,10000
VINDIJA33.19,HsOth0224,10000
VINDIJA33.19,HsOth0310,10000
VINDIJA33.19,HsOth0335,10000
VINDIJA33.19,HsOth0463,10000
VINDIJA33.19,HsOth0574,10000
VINDIJA33.19,HsOth0589,10000
VINDIJA33.19,HsOth0612,10000
VINDIJA33.19,HsOth0968,10000
VINDIJA33.19,HsOth0987,10000
VINDIJA33.19,HsOth0997,10000
VINDIJA33.19,HsOth1004,10000
VINDIJA33.19,HsOth1013,10000
VINDIJA33.19,HsOth1112,10000
VINDIJA33.19,HsOth1122,10000
VINDIJA33.19,HsOth1130,10000
VINDIJA33.19,HsOth1141,10000
VINDIJA33.19,HsOth1146,10000
VINDIJA33.19,HsOth1153,10000
VINDIJA33.19,HsOth1216,10000
VINDIJA33.19,HsOth1225,10000
VINDIJA33.19,HsOth1240,10000
VINDIJA33.19,HsOth1269,10000
VINDIJA33.19,HsOth1275,10000
VINDIJA33.19,HsOth1306,10000
VINDIJA33.19,HsOth1313,10000
VINDIJA33.19,HsOth1329,10000
VINDIJA33.19,HsOth1376,10000
VINDIJA33.19,HsOth1408,10000
VINDIJA33.19,HsOth1411,10000
VINDIJA33.19,HsOth1414,10000
VINDIJA33.19,HsOth1422,10000
VINDIJA33.19,HsOth1425,10000
VINDIJA33.19,HsOth1428,10000
VINDIJA33.19,HsOth1432,10000
VINDIJA33.19,HsOth1454,10000
VINDIJA33.19,HsOth1468,10000
VINDIJA33.19,HsOth1471,10000
VINDIJA33.19,HsOth1484,10000
VINDIJA33.19,HsOth1497,10000
VINDIJA33.19,HsOth1511,10000
VINDIJA33.19,HsOth1579,10000
VINDIJA33.19,HsOth1614,10000
VINDIJA33.19,HsOth1637,10000
VINDIJA33.19,HsOth1667,10000
VINDIJA33.19,HsOth1681,10000
VINDIJA33.19,HsOth1700,10000
VINDIJA33.19,HsOth1751,10000
VINDIJA33.19,HsOth1794,10000
VINDIJA33.19,HsOth1855,10000
VINDIJA33.19,HsOth1857,10000
VINDIJA33.19,HsOth1863,10000
VINDIJA33.19,HsOth1865,10000
VINDIJA33.19,#STDHsInv0901,10000
DENISOVA1_30x,HsInv0004,10000
DENISOVA1_30x,HsInv0006,10000
DENISOVA1_30x,HsInv0015,10000
DENISOVA1_30x,HsInv0016,10000
DENISOVA1_30x,HsInv0041,10000
DENISOVA1_30x,HsInv0044,10000
DENISOVA1_30x,HsInv0058,10000
DENISOVA1_30x,HsInv0059,10000
DENISOVA1_30x,HsInv0060,10000
DENISOVA1_30x,HsInv0068,10000
DENISOVA1_30x,HsInv0081,10000
DENISOVA1_30x,HsInv0091,10000
DENISOVA1_30x,HsInv0092,10000
DENISOVA1_30x,HsInv0095,10000
DENISOVA1_30x,HsInv0097,10000
DENISOVA1_30x,HsInv0098,10000
DENISOVA1_30x,HsInv0102,10000
DENISOVA1_30x,HsInv0105,10000
DENISOVA1_30x,HsInv0113,10000
DENISOVA1_30x,HsInv0141,10000
DENISOVA1_30x,HsInv0156,10000
DENISOVA1_30x,HsInv0163,10000
DENISOVA1_30x,HsInv0164,10000
DENISOVA1_30x,HsInv0174,10000
DENISOVA1_30x,HsInv0181,10000
DENISOVA1_30x,HsInv0191,10000
DENISOVA1_30x,HsInv0200,10000
DENISOVA1_30x,HsInv0201,10000
DENISOVA1_30x,HsInv0212,10000
DENISOVA1_30x,HsInv0213,10000
DENISOVA1_30x,HsInv0260,10000
DENISOVA1_30x,HsInv0284,10000
DENISOVA1_30x,HsInv0379,10000
DENISOVA1_30x,HsInv0409,10000
DENISOVA1_30x,HsInv0442,10000
DENISOVA1_30x,HsInv0553,10000
DENISOVA1_30x,HsInv0901,10000
DENISOVA1_30x,HsInv0960,10000
DENISOVA1_30x,HsInv0965,10000
DENISOVA1_30x,HsInv0989,10000
DENISOVA1_30x,HsInv0991,10000
DENISOVA1_30x,HsInv1053,10000
DENISOVA1_30x,HsInv1065,10000
DENISOVA1_30x,HsInv1066,10000
DENISOVA1_30x,HsInv1070,10000
DENISOVA1_30x,HsInv1075,10000
DENISOVA1_30x,HsInv1116,10000
DENISOVA1_30x,HsInv1122,10000
DENISOVA1_30x,HsInv1127,10000
DENISOVA1_30x,HsInv1128,10000
DENISOVA1_30x,HsInv1129,10000
DENISOVA1_30x,HsInv1143,10000
DENISOVA1_30x,HsInv1222,10000
DENISOVA1_30x,HsInv1256,10000
DENISOVA1_30x,HsInv1258,10000
DENISOVA1_30x,HsInv1263,10000
DENISOVA1_30x,HsInv1264,10000
DENISOVA1_30x,HsInv1306,10000
DENISOVA1_30x,HsInv1314,10000
DENISOVA1_30x,HsInv1321,10000
DENISOVA1_30x,HsInv1348,10000
DENISOVA1_30x,HsInv1358,10000
DENISOVA1_30x,HsInv1360,10000
DENISOVA1_30x,HsInv1402,10000
DENISOVA1_30x,HsInv1421,10000
DENISOVA1_30x,HsInv1427,10000
DENISOVA1_30x,HsInv1474,10000
DENISOVA1_30x,HsInv1569,10000
DENISOVA1_30x,HsInv1590,10000
DENISOVA1_30x,HsInv1785,10000
DENISOVA1_30x,HsInv1790,10000
DENISOVA1_30x,HsInv1798,10000
DENISOVA1_30x,HsInv1819,10000
DENISOVA1_30x,HsInv1820,10000
DENISOVA1_30x,HsInv1838,10000
DENISOVA1_30x,HsInv1848,10000
DENISOVA1_30x,HsInv1867,10000
DENISOVA1_30x,HsInv1868,10000
DENISOVA1_30x,HsInv1874,10000
DENISOVA1_30x,HsInv1875,10000
DENISOVA1_30x,HsOtb1874,10000
DENISOVA1_30x,HsOth0154,10000
DENISOVA1_30x,HsOth0170,10000
DENISOVA1_30x,HsOth0171,10000
DENISOVA1_30x,HsOth0178,10000
DENISOVA1_30x,HsOth0182,10000
DENISOVA1_30x,HsOth0186,10000
DENISOVA1_30x,HsOth0190,10000
DENISOVA1_30x,HsOth0211,10000
DENISOVA1_30x,HsOth0224,10000
DENISOVA1_30x,HsOth0310,10000
DENISOVA1_30x,HsOth0335,10000
DENISOVA1_30x,HsOth0463,10000
DENISOVA1_30x,HsOth0574,10000
DENISOVA1_30x,HsOth0589,10000
DENISOVA1_30x,HsOth0612,10000
DENISOVA1_30x,HsOth0968,10000
DENISOVA1_30x,HsOth0987,10000
DENISOVA1_30x,HsOth0997,10000
DENISOVA1_30x,HsOth1004,10000
DENISOVA1_30x,HsOth1013,10000
DENISOVA1_30x,HsOth1112,10000
DENISOVA1_30x,HsOth1122,10000
DENISOVA1_30x,HsOth1130,10000
DENISOVA1_30x,HsOth1141,10000
DENISOVA1_30x,HsOth1146,10000
DENISOVA1_30x,HsOth1153,10000
DENISOVA1_30x,HsOth1216,10000
DENISOVA1_30x,HsOth1225,10000
DENISOVA1_30x,HsOth1240,10000
DENISOVA1_30x,HsOth1269,10000
DENISOVA1_30x,HsOth1275,10000
DENISOVA1_30x,HsOth1306,10000
DENISOVA1_30x,HsOth1313,10000
DENISOVA1_30x,HsOth1329,10000
DENISOVA1_30x,HsOth1376,10000
DENISOVA1_30x,HsOth1408,10000
DENISOVA1_30x,HsOth1411,10000
DENISOVA1_30x,HsOth1414,10000
DENISOVA1_30x,HsOth1422,10000
DENISOVA1_30x,HsOth1425,10000
DENISOVA1_30x,HsOth1428,10000
DENISOVA1_30x,HsOth1432,10000
DENISOVA1_30x,HsOth1454,10000
DENISOVA1_30x,HsOth1468,10000
DENISOVA1_30x,HsOth1471,10000
DENISOVA1_30x,HsOth1484,10000
DENISOVA1_30x,HsOth1497,10000
DENISOVA1_30x,HsOth1511,10000
DENISOVA1_30x,HsOth1579,10000
DENISOVA1_30x,HsOth1614,10000
DENISOVA1_30x,HsOth1637,10000
DENISOVA1_30x,HsOth1667,10000
DENISOVA1_30x,HsOth1681,10000
DENISOVA1_30x,HsOth1700,10000
DENISOVA1_30x,HsOth1751,10000
DENISOVA1_30x,HsOth1794,10000
DENISOVA1_30x,HsOth1855,10000
DENISOVA1_30x,HsOth1857,10000
DENISOVA1_30x,HsOth1863,10000
DENISOVA1_30x,HsOth1865,10000
DENISOVA1_30x,#STDHsInv0901,10000
DENISOVA2,HsInv0004,10000
DENISOVA2,HsInv0006,10000
DENISOVA2,HsInv0015,10000
DENISOVA2,HsInv0016,10000
DENISOVA2,HsInv0041,10000
DENISOVA2,HsInv0044,10000
DENISOVA2,HsInv0058,10000
DENISOVA2,HsInv0059,10000
DENISOVA2,HsInv0060,10000
DENISOVA2,HsInv0068,10000
DENISOVA2,HsInv0081,10000
DENISOVA2,HsInv0091,10000
DENISOVA2,HsInv0092,10000
DENISOVA2,HsInv0095,10000
DENISOVA2,HsInv0097,10000
DENISOVA2,HsInv0098,10000
DENISOVA2,HsInv0102,10000
DENISOVA2,HsInv0105,10000
DENISOVA2,HsInv0113,10000
DENISOVA2,HsInv0141,10000
DENISOVA2,HsInv0156,10000
DENISOVA2,HsInv0163,10000
DENISOVA2,HsInv0164,10000
DENISOVA2,HsInv0174,10000
DENISOVA2,HsInv0181,10000
DENISOVA2,HsInv0191,10000
DENISOVA2,HsInv0200,10000
DENISOVA2,HsInv0201,10000
DENISOVA2,HsInv0212,10000
DENISOVA2,HsInv0213,10000
DENISOVA2,HsInv0260,10000
DENISOVA2,HsInv0284,10000
DENISOVA2,HsInv0379,10000
DENISOVA2,HsInv0409,10000
DENISOVA2,HsInv0442,10000
DENISOVA2,HsInv0553,10000
DENISOVA2,HsInv0901,10000
DENISOVA2,HsInv0960,10000
DENISOVA2,HsInv0965,10000
DENISOVA2,HsInv0989,10000
DENISOVA2,HsInv0991,10000
DENISOVA2,HsInv1053,10000
DENISOVA2,HsInv1065,10000
DENISOVA2,HsInv1066,10000
DENISOVA2,HsInv1070,10000
DENISOVA2,HsInv1075,10000
DENISOVA2,HsInv1116,10000
DENISOVA2,HsInv1122,10000
DENISOVA2,HsInv1127,10000
DENISOVA2,HsInv1128,10000
DENISOVA2,HsInv1129,10000
DENISOVA2,HsInv1143,10000
DENISOVA2,HsInv1222,10000
DENISOVA2,HsInv1256,10000
DENISOVA2,HsInv1258,10000
DENISOVA2,HsInv1263,10000
DENISOVA2,HsInv1264,10000
DENISOVA2,HsInv1306,10000
DENISOVA2,HsInv1314,10000
DENISOVA2,HsInv1321,10000
DENISOVA2,HsInv1348,10000
DENISOVA2,HsInv1358,10000
DENISOVA2,HsInv1360,10000
DENISOVA2,HsInv1402,10000
DENISOVA2,HsInv1421,10000
DENISOVA2,HsInv1427,10000
DENISOVA2,HsInv1474,10000
DENISOVA2,HsInv1569,10000
DENISOVA2,HsInv1590,10000
DENISOVA2,HsInv1785,10000
DENISOVA2,HsInv1790,10000
DENISOVA2,HsInv1798,10000
DENISOVA2,HsInv1819,10000
DENISOVA2,HsInv1820,10000
DENISOVA2,HsInv1838,10000
DENISOVA2,HsInv1848,10000
DENISOVA2,HsInv1867,10000
DENISOVA2,HsInv1868,10000
DENISOVA2,HsInv1874,10000
DENISOVA2,HsInv1875,10000
DENISOVA2,HsOtb1874,10000
DENISOVA2,HsOth0154,10000
DENISOVA2,HsOth0170,10000
DENISOVA2,HsOth0171,10000
DENISOVA2,HsOth0178,10000
DENISOVA2,HsOth0182,10000
DENISOVA2,HsOth0186,10000
DENISOVA2,HsOth0190,10000
DENISOVA2,HsOth0211,10000
DENISOVA2,HsOth0224,10000
DENISOVA2,HsOth0310,10000
DENISOVA2,HsOth0335,10000
DENISOVA2,HsOth0463,10000
DENISOVA2,HsOth0574,10000
DENISOVA2,HsOth0589,10000
DENISOVA2,HsOth0612,10000
DENISOVA2,HsOth0968,10000
DENISOVA2,HsOth0987,10000
DENISOVA2,HsOth0997,10000
DENISOVA2,HsOth1004,10000
DENISOVA2,HsOth1013,10000
DENISOVA2,HsOth1112,10000
DENISOVA2,HsOth1122,10000
DENISOVA2,HsOth1130,10000
DENISOVA2,HsOth1141,10000
DENISOVA2,HsOth1146,10000
DENISOVA2,HsOth1153,10000
DENISOVA2,HsOth1216,10000
DENISOVA2,HsOth1225,10000
DENISOVA2,HsOth1240,10000
DENISOVA2,HsOth1269,10000
DENISOVA2,HsOth1275,10000
DENISOVA2,HsOth1306,10000
DENISOVA2,HsOth1313,10000
DENISOVA2,HsOth1329,10000
DENISOVA2,HsOth1376,10000
DENISOVA2,HsOth1408,10000
DENISOVA2,HsOth1411,10000
DENISOVA2,HsOth1414,10000
DENISOVA2,HsOth1422,10000
DENISOVA2,HsOth1425,10000
DENISOVA2,HsOth1428,10000
DENISOVA2,HsOth1432,10000
DENISOVA2,HsOth1454,10000
DENISOVA2,HsOth1468,10000
DENISOVA2,HsOth1471,10000
DENISOVA2,HsOth1484,10000
DENISOVA2,HsOth1497,10000
DENISOVA2,HsOth1511,10000
DENISOVA2,HsOth1579,10000
DENISOVA2,HsOth1614,10000
DENISOVA2,HsOth1637,10000
DENISOVA2,HsOth1667,10000
DENISOVA2,HsOth1681,10000
DENISOVA2,HsOth1700,10000
DENISOVA2,HsOth1751,10000
DENISOVA2,HsOth1794,10000
DENISOVA2,HsOth1855,10000
DENISOVA2,HsOth1857,10000
DENISOVA2,HsOth1863,10000
DENISOVA2,HsOth1865,10000
DENISOVA2,#STDHsInv0901,10000
DENISOVA11,HsInv0004,10000
