inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsInv0098	INV	INVHsInv0098BP2NA19240	8951	826	305	505	505	0.499505440158259	errorMatches
HsInv0098	STD	STDHsInv0098BP1HG18	13461	4402	4251	51	4251	0.748152059134108	errorMatches
HsInv0098	STD	STDHsInv0098BP2HG18	18453	5812	5682	0	5682	1	
HsInv0102	INV	INVHsInv0102BP1NA12156	6087	908	0	895	895	0.97707423580786	
HsInv0102	INV	INVHsInv0102BP2NA12156	2895	934	0	916	916	1	
HsInv0102	STD	STDHsInv0102BP1HG18	8794	4262	4155	0	4155	1	
HsInv0102	STD	STDHsInv0102BP2HG18	9084	3722	3543	108	3543	0.852707581227437	errorMatches
HsInv0105	INV	INVHsInv0105BP1NA18507	3364	2009	0	1934	1934	0.832544123977615	
HsInv0105	INV	INVHsInv0105BP2NA18507	3882	2375	0	2323	2323	1	
HsInv0105	STD	STDHsInv0105BP1HG18	3949	2288	2248	0	2248	0.985532661113547	
HsInv0105	STD	STDHsInv0105BP2HG18	3757	2317	2281	0	2281	1	
HsInv0113	INV	INVHsInv0113BP1NA06985	5055	385	0	382	382	1	
HsInv0113	INV	INVHsInv0113BP2NA06985	8714	354	0	353	353	0.924083769633508	
HsInv0113	STD	STDHsInv0113BP2HG38	10982	5345	5224	5	5224	1	errorMatches
HsInv0141	INV	INVHsInv0141BP1NA12156	12899	454	0	453	453	1	
HsInv0141	INV	INVHsInv0141BP2NA12156	11843	327	0	327	327	0.721854304635762	
HsInv0141	STD	STDHsInv0141BP1HG38	19066	5127	5015	0	5015	0.930599369085173	
HsInv0141	STD	STDHsInv0141BP2HG38	21135	5519	5389	0	5389	1	
HsInv0156	INV	INVHsInv0156BP1NA12878	1497	615	0	590	590	0.77023498694517	
HsInv0156	INV	INVHsInv0156BP2NA12878	6805	790	0	766	766	1	
HsInv0156	STD	STDHsInv0156BP1HG18	11233	4368	4269	1	4269	1	errorMatches
HsInv0156	STD	STDHsInv0156BP2HG18	7992	2965	2904	0	2904	0.680252986647927	
HsInv0163	INV	INVHsInv0163BP1NA11995	1107	621	0	615	615	1	
HsInv0163	INV	INVHsInv0163BP2NA11995	3513	556	0	547	547	0.889430894308943	
HsInv0163	STD	STDHsInv0163BP1HG18	8067	4968	4851	0	4851	1	
HsInv0163	STD	STDHsInv0163BP2HG18	7511	4133	4036	1	4036	0.831993403421975	errorMatches
HsInv0164	INV	INVHsInv0164BP1HG03838	4880	139	0	135	135	0.894039735099338	
HsInv0164	INV	INVHsInv0164BP2HG03838	4822	152	0	151	151	1	
HsInv0164	STD	STDHsInv0164BP1HG38	10919	5154	5052	0	5052	0.975477891484843	
HsInv0164	STD	STDHsInv0164BP2HG38	11458	5307	5179	0	5179	1	
HsInv0174	INV	INVHsInv0174BP1CHM1	9537	4498	0	4395	4395	1	
HsInv0174	INV	INVHsInv0174BP2CHM1	4729	1826	0	1777	1777	0.404323094425484	
HsInv0174	STD	STDHsInv0174BP1HG18	6547	2280	2257	0	2257	1	
HsInv0174	STD	STDHsInv0174BP2HG18	2179	1411	1398	0	1398	0.619406291537439	
HsInv0181	INV	INVHsInv0181BP1CHM1v2	2170	1343	3	1324	1324	0.916262975778547	errorMatches
HsInv0181	INV	INVHsInv0181BP2CHM1v2	4756	1459	0	1445	1445	1	
HsInv0181	STD	STDHsInv0181BP1HG38v2	6294	2918	2737	116	2737	1	errorMatches
HsInv0181	STD	STDHsInv0181BP2HG38v2	8750	2046	1968	26	1968	0.719035440263062	errorMatches
HsInv0191	INV	INVHsInv0191BP1CHM1	4301	2143	0	2099	2099	0.904351572598018	
HsInv0191	INV	INVHsInv0191BP2CHM1	3498	2375	0	2321	2321	1	
HsInv0191	STD	STDHsInv0191BP1HG38	7271	3122	2926	123	2923	0.818080044780297	errorMatches
HsInv0191	STD	STDHsInv0191BP2HG38	5498	3674	3573	12	3573	1	errorMatches
HsInv0200	INV	INVHsInv0200BP1NA12878	2579	60	0	58	58	1	
HsInv0200	STD	STDHsInv0200BP1HG38	4784	1037	942	72	942	1	errorMatches
HsInv0201	INV	INVHsInv0201BP1Celera	11427	3123	0	3068	3068	1	
HsInv0201	INV	INVHsInv0201BP2Celera	9818	2685	0	2622	2622	0.854628422425033	
HsInv0201	STD	STDHsInv0201BP1HG18	6619	2238	2162	0	2162	0.804315476190476	
HsInv0201	STD	STDHsInv0201BP2HG18	7537	2759	2688	0	2688	1	
HsInv0212	INV	INVHsInv0212BP1HX1	6174	796	0	784	784	0.893956670467503	
HsInv0212	INV	INVHsInv0212BP2HX1	7694	894	0	877	877	1	
HsInv0212	STD	STDHsInv0212BP1HG38	11782	4893	4744	0	4744	1	
HsInv0212	STD	STDHsInv0212BP2HG38	11694	4614	4507	0	4507	0.95004215851602	
HsInv0213	INV	INVHsInv0213BP1NA19440	4321	184	0	184	184	1	
HsInv0213	INV	INVHsInv0213BP2NA19440	499	138	0	138	138	0.75	
HsInv0213	STD	STDHsInv0213BP1HG38	14626	6714	6572	0	6572	1	
HsInv0213	STD	STDHsInv0213BP2HG38	10746	5156	5036	0	5036	0.766281192939744	
HsInv0260	INV	INVHsInv0260BP1NA18517	7837	778	0	762	762	1	
HsInv0260	STD	STDHsInv0260BP1HG18	16005	5050	4948	1	4948	1	errorMatches
HsInv0284	INV	INVHsInv0284BP1NA19129	547	120	0	120	120	0.902255639097744	
HsInv0284	INV	INVHsInv0284BP2NA19129	2686	133	0	133	133	1	
HsInv0284	STD	STDHsInv0284BP1HG18	7723	4710	4596	1	4596	1	errorMatches
HsInv0284	STD	STDHsInv0284BP2HG18	10599	4292	4174	0	4174	0.908181026979983	
HsInv0379	INV	INVHsInv0379BP1Inv	611	19	0	18	18	1	
HsInv0379	INV	INVHsInv0379BP2Inv	823	20	0	17	17	0.944444444444444	
HsInv0379	STD	STDHsInv0379BP1HG18	3353	1992	1959	0	1959	0.485863095238095	
HsInv0379	STD	STDHsInv0379BP2HG18	11551	4127	4032	11	4032	1	errorMatches
HsInv0409	INV	INVHsInv0409BP1NA12878	6130	1739	0	1696	1696	1	
HsInv0409	INV	INVHsInv0409BP2NA12878	3676	1317	0	1281	1281	0.755306603773585	
HsInv0409	STD	STDHsInv0409BP1HG18	4014	1505	1464	0	1464	0.745038167938931	
HsInv0409	STD	STDHsInv0409BP2HG18	8871	2008	1965	0	1965	1	
HsInv0442	INV	INVHsInv0442BP1AK1	8838	2459	0	2407	2407	1	
HsInv0442	INV	INVHsInv0442BP2AK1	10140	2460	0	2395	2395	0.99501454092231	
HsInv0442	STD	STDHsInv0442BP1HG38	8248	2934	2865	0	2865	1	
HsInv0442	STD	STDHsInv0442BP2HG38	8890	2861	2792	0	2792	0.974520069808028	
HsInv0553	INV	INVHsInv0553BP1NA12878	4724	68	0	64	64	1	
HsInv0553	STD	STDHsInv0553BP1HG38	13509	5759	5445	187	5443	1	errorMatches
HsInv0901	INV	INVHsInv0901BP0CHM1v2	10607	1700	0	1691	1691	1	
HsInv0901	INV	INVHsInv0901BP1CHM1	5785	1614	0	1606	1606	0.949733885274985	
HsInv0901	STD	STDHsInv0901BP0HG38v2	16648	4443	4319	0	4319	1	
HsInv0901	STD	STDHsInv0901BP2HG38	17123	4003	3884	0	3884	0.899282241259551	
HsInv0960	INV	INVHsInv0960BP1NA18552	1273	481	0	467	467	0.915686274509804	
HsInv0960	INV	INVHsInv0960BP2NA18552	6650	526	0	510	510	1	
HsInv0960	STD	STDHsInv0960BP1HG38	8402	5596	5491	0	5491	0.916082749416083	
HsInv0960	STD	STDHsInv0960BP2HG38	13601	6136	5994	1	5994	1	errorMatches
HsInv0965	INV	INVHsInv0965BP1NA19129	6927	623	0	619	619	1	
HsInv0965	INV	INVHsInv0965BP2NA19129	1210	602	0	599	599	0.967689822294023	
HsInv0965	STD	STDHsInv0965BP1HG18	8379	4599	4469	0	4469	1	
HsInv0965	STD	STDHsInv0965BP2HG18	10898	4442	4313	0	4313	0.965092861937794	
HsInv0989	INV	INVHsInv0989BP1CHM1	2777	147	0	143	143	1	
HsInv0989	INV	INVHsInv0989BP2CHM1	552	57	0	53	53	0.370629370629371	
HsInv0989	STD	STDHsInv0989BP1HG38	8822	4945	4187	666	4151	0.746180118641021	errorMatches
HsInv0989	STD	STDHsInv0989BP2HG38	15184	5679	5564	1	5563	1	errorMatches
HsInv0991	INV	INVHsInv0991BP1CHM1	8481	4135	0	4066	4066	1	
HsInv0991	INV	INVHsInv0991BP2CHM1	3479	2118	0	2081	2081	0.511805213969503	
HsInv0991	STD	STDHsInv0991BP1HG38	2095	1091	1058	0	1058	1	
HsInv0991	STD	STDHsInv0991BP2HG38	6432	918	883	0	883	0.834593572778828	
HsInv1053	INV	INVHsInv1053BP1HuRef	10685	2579	0	2519	2519	0.79614412136536	
HsInv1053	INV	INVHsInv1053BP2HuRef	8833	3242	0	3164	3164	1	
HsInv1053	STD	STDHsInv1053BP1HG18	6511	2355	2312	0	2312	1	
HsInv1053	STD	STDHsInv1053BP2HG18	2650	1337	1317	0	1317	0.569636678200692	
HsInv1065	INV	INVHsInv1065BP1NA18956	4639	633	0	622	622	0.643226473629783	
HsInv1065	INV	INVHsInv1065BP2NA18956	3098	909	0	895	895	0.925542916235781	
HsInv1065	INV	INVHsInv1065BP3NA18956	2078	600	0	580	580	0.599793174767322	
HsInv1065	INV	INVHsInv1065BP4NA18956	6851	983	0	967	967	1	
HsInv1065	STD	STDHsInv1065BP1HG38	11325	4484	4385	0	4385	1	
HsInv1065	STD	STDHsInv1065BP2HG38	12245	3679	3571	0	3571	0.814367160775371	
HsInv1065	STD	STDHsInv1065BP3HG38	9273	4161	4058	0	4058	0.925427594070696	
HsInv1065	STD	STDHsInv1065BP4HG38	12063	2948	2876	0	2876	0.655872291904219	
HsInv1066	INV	INVHsInv1066BP1HG00268	3064	413	0	390	390	1	
HsInv1066	INV	INVHsInv1066BP2HG00268	852	359	0	343	343	0.879487179487179	
HsInv1066	STD	STDHsInv1066BP1HG18	11059	5542	5418	0	5418	1	
HsInv1066	STD	STDHsInv1066BP2HG18	9187	5266	5155	0	5155	0.951458102620893	
HsInv1070	INV	INVHsInv1070BP1NA11829	6246	44	2	38	38	0.926829268292683	errorMatches
HsInv1070	INV	INVHsInv1070BP2NA11829	3437	47	0	41	41	1	
HsInv1070	STD	STDHsInv1070BP1HG18	13075	4535	4331	113	4282	1	errorMatches
HsInv1070	STD	STDHsInv1070BP2HG18	8715	3705	3505	124	3503	0.818075665576833	errorMatches
HsInv1075	INV	INVHsInv1075BP1NA19129	12452	1060	0	1032	1032	1	
HsInv1075	INV	INVHsInv1075BP2NA19129	4100	778	18	744	744	0.720930232558139	errorMatches
HsInv1075	STD	STDHsInv1075BP1HG18	10396	4504	3665	752	3587	1	errorMatches
HsInv1075	STD	STDHsInv1075BP2HG18	6584	3746	3548	118	3548	0.989127404516309	errorMatches
HsInv1116	INV	INVHsInv1116BP1HuRef	13075	5350	0	5221	5221	1	
HsInv1116	INV	INVHsInv1116BP2HuRef	7214	4450	0	4350	4350	0.833173721509289	
HsInv1116	STD	STDHsInv1116BP1HG18	2030	741	724	0	724	0.981029810298103	
HsInv1116	STD	STDHsInv1116BP2HG18	1266	758	738	0	738	1	
HsInv1122	INV	INVHsInv1122BP1HuRef	10393	2607	0	2540	2540	1	
HsInv1122	INV	INVHsInv1122BP2HuRef	5259	2423	0	2343	2343	0.92244094488189	
HsInv1122	STD	STDHsInv1122BP1HG18	8346	3186	3138	2	3138	1	errorMatches
HsInv1122	STD	STDHsInv1122BP2HG18	5678	2978	2934	4	2934	0.934990439770555	errorMatches
HsInv1127	INV	INVHsInv1127BP1NA19434	2573	151	0	149	149	1	
HsInv1127	INV	INVHsInv1127BP2NA19434	1803	75	0	72	72	0.483221476510067	
HsInv1127	STD	STDHsInv1127BP1HG38	5673	2069	2018	1	2018	1	errorMatches
HsInv1127	STD	STDHsInv1127BP2HG38	1188	610	600	2	600	0.297324083250743	errorMatches
HsInv1128	INV	INVHsInv1128BP1HG00733	3985	72	0	72	72	0.75	
HsInv1128	INV	INVHsInv1128BP2HG00733	4901	96	0	96	96	1	
HsInv1128	STD	STDHsInv1128BP1HG38	15136	5427	5302	1	5302	1	errorMatches
HsInv1128	STD	STDHsInv1128BP2HG38	14965	4811	4683	10	4683	0.883251603168616	errorMatches
HsInv1129	INV	INVHsInv1129BP1HG03115	5979	146	0	146	146	1	
HsInv1129	INV	INVHsInv1129BP2HG03115	1115	117	0	117	117	0.801369863013699	
HsInv1129	STD	STDHsInv1129BP1HG38	10669	2943	2868	0	2868	1	
HsInv1129	STD	STDHsInv1129BP2HG38	5688	2802	2724	0	2724	0.949790794979079	
HsInv1143	INV	INVHsInv1143BP1NA19240	2374	517	0	516	516	0.828250401284109	
HsInv1143	INV	INVHsInv1143BP2NA19240	10814	624	0	623	623	1	
HsInv1143	STD	STDHsInv1143BP1HG38	9648	5815	5645	14	5645	1	errorMatches
HsInv1143	STD	STDHsInv1143BP2HG38	14903	4992	4850	19	4850	0.859167404782994	errorMatches
HsInv1222	INV	INVHsInv1222BP1NA19129	744	352	0	349	349	1	
HsInv1222	INV	INVHsInv1222BP2NA19129	8204	333	0	332	332	0.951289398280802	
HsInv1222	STD	STDHsInv1222BP1HG38	13063	4716	4602	0	4602	1	
HsInv1222	STD	STDHsInv1222BP2HG38	13467	4407	4307	0	4307	0.935897435897436	
HsInv1256	INV	INVHsInv1256BP1NA12878	5571	288	0	276	276	0.795389048991354	
HsInv1256	INV	INVHsInv1256BP2NA12878	4917	366	0	347	347	1	
HsInv1256	STD	STDHsInv1256BP1HG38	14001	5166	5049	16	5049	0.9133502170767	errorMatches
HsInv1256	STD	STDHsInv1256BP2HG38	13988	5636	5528	1	5528	1	errorMatches
HsInv1258	INV	INVHsInv1258BP1NA19240	5490	474	0	459	459	0.954261954261954	
HsInv1258	INV	INVHsInv1258BP2NA19240	6482	500	0	481	481	1	
HsInv1258	STD	STDHsInv1258BP1HG38	12155	5001	4897	0	4897	0.906851851851852	
HsInv1258	STD	STDHsInv1258BP2HG38	14683	5540	5400	5	5400	1	errorMatches
HsInv1263	INV	INVHsInv1263BP1HG02059	7903	178	0	175	175	0.428921568627451	
HsInv1263	INV	INVHsInv1263BP2HG02059	5894	420	0	408	408	1	
HsInv1263	STD	STDHsInv1263BP1HG38	13379	4072	3963	0	3963	1	
HsInv1263	STD	STDHsInv1263BP2HG38	9138	3319	3241	0	3241	0.817814786777694	
HsInv1264	INV	INVHsInv1264BP1CMT001	616	379	0	360	360	1	
HsInv1264	INV	INVHsInv1264BP2CMT001	16204	6161	6029	7	7	0.0194444444444444	errorMatches
HsInv1264	STD	STDHsInv1264BP2HG38	14944	5805	5683	0	5683	1	
HsInv1306	INV	INVHsInv1306BP1HG02818	795	252	0	246	246	0.679558011049724	
HsInv1306	INV	INVHsInv1306BP2HG02818	642	376	0	362	362	1	
HsInv1306	STD	STDHsInv1306BP1HG38	12787	9469	9289	0	9289	0.820148331273177	
HsInv1306	STD	STDHsInv1306BP2HG38	20621	11559	11326	1	11326	1	errorMatches
HsInv1314	INV	INVHsInv1314BP1NA19434	2283	70	1	69	69	0.932432432432432	errorMatches
HsInv1314	INV	INVHsInv1314BP2NA19434	7299	280	201	74	74	1	errorMatches
HsInv1314	STD	STDHsInv1314BP1HG38	12726	5794	5651	0	5651	1	
HsInv1314	STD	STDHsInv1314BP2HG38	12897	4796	4679	0	4679	0.827995045124757	
HsInv1321	INV	INVHsInv1321BP1AK1	2619	1616	0	1593	1593	1	
HsInv1321	INV	INVHsInv1321BP2AK1	11127	1535	1485	17	17	0.0106716886377903	errorMatches
HsInv1321	STD	STDHsInv1321BP1HG38	5717	3428	3317	42	3317	0.977025036818851	errorMatches
HsInv1321	STD	STDHsInv1321BP2HG38	9612	3467	3395	1	3395	1	errorMatches
HsInv1348	INV	INVHsInv1348BP1NA12878	7981	982	0	970	970	1	
HsInv1348	INV	INVHsInv1348BP2NA12878	2105	874	0	861	861	0.887628865979381	
HsInv1348	STD	STDHsInv1348BP1HG38	13077	4788	4687	2	4687	0.980338841246601	errorMatches
HsInv1348	STD	STDHsInv1348BP2HG38	8685	4920	4781	5	4781	1	errorMatches
HsInv1358	INV	INVHsInv1358BP1NA19129	6393	551	0	546	546	0.917647058823529	
HsInv1358	INV	INVHsInv1358BP2NA19129	1584	605	0	595	595	1	
HsInv1358	STD	STDHsInv1358BP1HG38	10595	3325	3237	0	3237	0.754545454545455	
HsInv1358	STD	STDHsInv1358BP2HG38	12688	4401	4290	0	4290	1	
HsInv1360	INV	INVHsInv1360BP1HG02818	4703	60	0	60	60	0.821917808219178	
HsInv1360	INV	INVHsInv1360BP2HG02818	6142	73	0	73	73	1	
HsInv1360	STD	STDHsInv1360BP1HG38	13803	5555	5429	2	5429	1	errorMatches
HsInv1360	STD	STDHsInv1360BP2HG38	16109	4313	4221	0	4221	0.777491250690735	
HsInv1402	INV	INVHsInv1402BP1NA12156	7491	505	0	482	482	1	
HsInv1402	INV	INVHsInv1402BP2NA12156	2676	412	0	392	392	0.813278008298755	
HsInv1402	STD	STDHsInv1402BP1HG38	12470	5042	4962	0	4962	1	
HsInv1402	STD	STDHsInv1402BP2HG38	11093	4597	4285	214	4284	0.863361547762999	errorMatches
HsInv1421	INV	INVHsInv1421BP1NA12004	5750	35	0	33	33	0.733333333333333	
HsInv1421	INV	INVHsInv1421BP2NA12004	2191	45	0	45	45	1	
HsInv1421	STD	STDHsInv1421BP1HG38	18067	6766	6620	0	6620	0.984679458575041	
HsInv1421	STD	STDHsInv1421BP2HG38	12319	6876	6723	0	6723	1	
HsInv1427	INV	INVHsInv1427BP1HG02059	7372	511	0	491	491	1	
HsInv1427	INV	INVHsInv1427BP2HG02059	2389	476	0	464	464	0.945010183299389	
HsInv1427	STD	STDHsInv1427BP1HG38	14084	5452	5306	31	5306	1	errorMatches
HsInv1427	STD	STDHsInv1427BP2HG38	9609	5249	5146	0	5146	0.969845457972107	
HsInv1474	INV	INVHsInv1474BP1HG02623	6271	440	0	438	438	1	
HsInv1474	INV	INVHsInv1474BP2HG02623	4616	349	0	349	349	0.796803652968037	
HsInv1474	STD	STDHsInv1474BP1HG38	8837	3174	2931	173	2931	1	errorMatches
HsInv1474	STD	STDHsInv1474BP2HG38	6120	2155	2043	66	2043	0.697031729785056	errorMatches
HsInv1569	INV	INVHsInv1569BP1CHM1	4989	99	0	95	95	0.922330097087379	
HsInv1569	INV	INVHsInv1569BP2CHM1	5416	105	0	103	103	1	
HsInv1569	STD	STDHsInv1569BP1HG38	13869	5421	5286	4	5286	1	errorMatches
HsInv1569	STD	STDHsInv1569BP2HG38	12298	5381	5242	3	5242	0.991676125614832	errorMatches
HsInv1590	INV	INVHsInv1590BP1NA19240	27378	341	0	337	337	0.943977591036415	
HsInv1590	INV	INVHsInv1590BP2NA19240	5066	358	0	357	357	1	
HsInv1590	STD	STDHsInv1590BP1HG38	13258	5186	5066	1	5066	1	errorMatches
HsInv1590	STD	STDHsInv1590BP2HG38	12703	5144	5013	0	5013	0.989538097118042	
HsInv1785	INV	INVHsInv1785BP1CHM1	542	338	0	329	329	1	
HsInv1785	INV	INVHsInv1785BP2CHM1	1301	327	0	317	317	0.963525835866261	
HsInv1785	STD	STDHsInv1785BP1HG38	13301	6082	5679	286	5679	1	errorMatches
HsInv1785	STD	STDHsInv1785BP2HG38	7720	4207	3599	514	3597	0.633386159535129	errorMatches
HsInv1790	INV	INVHsInv1790BP1HG03115	3570	81	0	81	81	1	
HsInv1790	INV	INVHsInv1790BP2HG03115	2294	80	0	80	80	0.987654320987654	
HsInv1790	STD	STDHsInv1790BP1HG38	13772	6679	6548	0	6548	1	
HsInv1790	STD	STDHsInv1790BP2HG38	11317	4766	4623	29	4623	0.706017104459377	errorMatches
HsInv1798	INV	INVHsInv1798BP1NA24149	3333	498	33	457	457	0.897838899803536	errorMatches
HsInv1798	INV	INVHsInv1798BP2NA24149	5362	627	107	509	509	1	errorMatches
HsInv1798	STD	STDHsInv1798BP0HG38	5034	2873	2779	32	2779	1	errorMatches
HsInv1819	INV	INVHsInv1819BP1HX1	44	19	0	18	18	0.782608695652174	
HsInv1819	INV	INVHsInv1819BP2HX1	2769	24	0	23	23	1	
HsInv1819	STD	STDHsInv1819BP1HG38	11051	5133	5009	0	5009	1	
HsInv1819	STD	STDHsInv1819BP2HG38	9986	3760	3679	0	3679	0.734477939708525	
HsInv1820	INV	INVHsInv1820BP1HG03115	4090	162	0	162	162	0.692307692307692	
HsInv1820	INV	INVHsInv1820BP2HG03115	8086	235	0	234	234	1	
HsInv1820	STD	STDHsInv1820BP1HG38	12435	4526	4191	241	4191	1	errorMatches
HsInv1820	STD	STDHsInv1820BP2HG38	14451	4227	2737	1385	2726	0.650441422094965	errorMatches
HsInv1838	INV	INVHsInv1838BP1YH	4800	212	196	10	10	0.03003003003003	errorMatches
HsInv1838	INV	INVHsInv1838BP2YH	3489	338	0	333	333	1	
HsInv1838	STD	STDHsInv1838BP1HG38	13370	5415	5298	0	5298	1	
HsInv1838	STD	STDHsInv1838BP2HG38	6629	1273	1217	24	1217	0.229709324273311	errorMatches
HsInv1848	INV	INVHsInv1848BP1NA19129	1720	217	0	217	217	0.745704467353952	
HsInv1848	INV	INVHsInv1848BP2NA19129	5867	578	274	291	291	1	errorMatches
HsInv1848	STD	STDHsInv1848BP1HG38	6526	3985	3869	38	3869	0.687089326940153	errorMatches
HsInv1848	STD	STDHsInv1848BP2HG38	13665	6053	5632	290	5631	1	errorMatches
HsInv1867	INV	INVHsInv1867BP1NA12878	5196	897	0	876	876	0.582446808510638	
HsInv1867	INV	INVHsInv1867BP2NA12878	3378	1531	0	1504	1504	1	
HsInv1867	STD	STDHsInv1867BP1HG38	11556	4309	2807	1398	2792	0.676684440135725	errorMatches
HsInv1867	STD	STDHsInv1867BP2HG38	10005	4335	4127	110	4126	1	errorMatches
